Date/Time;Electricity:Facility [kW](Hourly);Fans:Electricity [kW](Hourly);Cooling:Electricity [kW](Hourly);Heating:Electricity [kW](Hourly);InteriorLights:Electricity [kW](Hourly);InteriorEquipment:Electricity [kW](Hourly);Gas:Facility [kW](Hourly);Heating:Gas [kW](Hourly);InteriorEquipment:Gas [kW](Hourly);Water Heater:WaterSystems:Gas [kW](Hourly)
 09/16  08:00:00;983,7957693;96,17669272;401,9438911;0;109,6827682;220,9681645;476,4395362;402,3463355;56,64669961;17,44650105
 09/16  09:00:00;1094,744143;98,72340397;402,6423915;0;131,9455246;266,9558176;438,7689881;370,0279143;42,48502471;26,25604914
 09/16  10:00:00;1089,439372;99,01977585;390,7393263;0;131,9455246;274,4530929;426,0749536;337,6886621;70,80837451;17,57791702
 09/16  11:00:00;1081,154085;99,27947826;382,4274606;0;131,9455246;274,4530929;415,3220133;318,1580246;70,80837451;26,35561419
 09/16  12:00:00;1061,643661;99,40515388;394,3497259;0;131,9455246;274,4530929;422,8462689;325,687938;70,80837451;26,34995637
 09/16  13:00:00;1073,851882;99,51763623;412,905172;0;131,9455246;266,9558176;417,1819786;334,1856948;56,64669961;26,34958415
 09/16  14:00:00;1069,028387;99,64465412;407,0758099;0;131,9455246;266,9558176;386,8705567;326,8112578;42,48502471;17,57427412
 09/16  15:00:00;1001,450586;94,71476999;422,254702;0;109,6827682;212,5458892;341,6534319;258,6521625;56,64669961;26,35456985
 09/16  16:00:00;1010,360967;94,71476999;424,0135335;0;109,6827682;220,0431645;363,5839883;252,2655469;84,97004941;26,34839197
 09/16  17:00:00;969,387506;94,71476999;425,40468;0;109,6827682;220,0431645;361,108409;258,635402;84,97004941;17,50295761
 09/16  18:00:00;942,8102624;94,71476999;433,9340464;0;100,1506573;199,1109338;409,5292656;307,1905477;84,97004941;17,36866846
 09/16  19:00:00;954,2933004;94,71476999;441,1303948;0;100,1506573;191,6136585;394,8573766;329,5161163;56,64669961;8,69456066
 09/16  20:00:00;836,054621;94,71476999;433,6942448;0;55,62514452;124,5586935;440,102558;374,7611384;56,64669961;8,694719993
 09/16  21:00:00;837,9775232;94,71476999;436,0424881;0;55,62514452;124,5586935;443,0511227;383,1962142;42,48502471;17,36988385
 09/16  22:00:00;831,7731086;94,71476999;440,2586917;0;46,09303362;124,5586935;438,8438101;401,8252925;28,3233498;8,695167812
 09/16  23:00:00;839,5744606;94,71476999;447,6890441;0;46,09303362;124,5586935;431,6934222;408,8364283;14,1616749;8,695319007
 09/16  24:00:00;839,4761079;94,71476999;461,3070545;0;46,09303362;113,3127805;438,8743956;415,8384839;5,664669961;17,37124171
 09/17  01:00:00;832,3088459;94,71476999;465,7878391;0;34,96165543;113,3127805;437,3481972;422,9877031;5,664669961;8,695824102
 09/17  02:00:00;840,4328628;94,71476999;474,5802062;0;34,96165543;113,3127805;443,1169378;428,7562677;5,664669961;8,696000132
 09/17  03:00:00;843,6753336;94,71476999;478,2771819;0;34,96165543;113,3127805;456,3009148;433,2637576;5,664669961;17,37248725
 09/17  04:00:00;857,2075216;94,71476999;481,885972;0;44,49376632;113,3127805;439,4598463;425,0986957;5,664669961;8,696480581
 09/17  05:00:00;852,8764828;94,71476999;477,1789244;0;44,49376632;113,3127805;458,1235234;426,5931613;14,1616749;17,36868719
 09/17  06:00:00;927,1651382;94,71476999;486,7089606;0;54,02587722;176,8892702;402,6567093;365,6387938;28,3233498;8,69456569
 09/17  07:00:00;897,8613088;94,71476999;455,5302474;0;54,02587722;184,3865456;395,1111978;343,9314519;42,48502471;8,694721217
 09/17  08:00:00;949,2608135;94,71476999;424,457569;0;65,15725541;220,0431645;387,3331827;313,2534278;56,64669961;17,43305534
 09/17  09:00:00;934,632151;94,71476999;416,7982968;0;65,15725541;212,5458892;358,4391178;298,4579131;42,48502471;17,49617998
 09/17  10:00:00;948,2994867;94,71476999;424,1560395;0;65,15725541;220,0431645;389,3266261;292,1851679;70,80837451;26,33308365
 09/17  11:00:00;952,9369264;94,71476999;428,713501;0;65,15725541;220,0431645;386,0763471;288,9372371;70,80837451;26,33073555
 09/17  12:00:00;949,1485033;94,71476999;425,8465301;0;65,15725541;220,0431645;372,9782952;284,6087521;70,80837451;17,56116855
 09/17  13:00:00;942,0416835;94,71476999;426,1638939;0;65,15725541;212,5458892;365,2407217;282,2612599;56,64669961;26,33276215
 09/17  14:00:00;942,7160016;94,71476999;426,8373898;0;65,15725541;212,5458892;344,3872723;275,5717028;42,48502471;26,33054476
 09/17  15:00:00;938,2880897;94,71476999;422,0840717;0;65,15725541;212,5458892;335,9899478;261,7822117;56,64669961;17,56103652
 09/17  16:00:00;910,2289287;94,71476999;419,1140533;0;65,15725541;220,0431645;366,0636674;254,761067;84,97004941;26,33255093
 09/17  17:00:00;861,6781837;94,71476999;417,0723263;0;54,02587722;184,3865456;369,7636609;267,2951213;84,97004941;17,49849014
 09/17  18:00:00;831,2953456;94,71476999;412,5148914;0;44,49376632;163,4543149;419,6136741;317,2749644;84,97004941;17,36866029
 09/17  19:00:00;830,2042763;94,71476999;406,5979006;0;44,49376632;155,9570395;400,1845316;334,8432701;56,64669961;8,694561811
 09/17  20:00:00;796,4453113;94,71476999;404,468294;0;44,49376632;124,5586935;436,9151808;371,5737621;56,64669961;8,694719101
 09/17  21:00:00;793,9404407;94,71476999;402,539077;0;44,49376632;124,5586935;436,9524179;377,0974818;42,48502471;17,36991142
 09/17  22:00:00;786,947382;94,71476999;405,4452386;0;34,96165543;124,5586935;436,7612963;399,7427542;28,3233498;8,695192278
 09/17  23:00:00;801,6693848;94,71476999;418,0870347;0;34,96165543;124,5586935;438,255372;415,3983473;14,1616749;8,69534982
 09/17  24:00:00;800,0847985;94,71476999;429,7023367;0;34,96165543;113,3127805;444,8105712;421,7745779;5,664669961;17,37132331
 09/18  01:00:00;816,9170209;94,71476999;436,0560667;0;46,09303362;113,3127805;441,3127976;426,9522536;5,664669961;8,695873993
 09/18  02:00:00;817,3784905;94,71476999;436,6495705;0;46,09303362;113,3127805;444,5648077;430,2040811;5,664669961;8,696056687
 09/18  03:00:00;825,4373094;94,71476999;445,4987568;0;46,09303362;113,3127805;458,0117664;434,9744772;5,664669961;17,37261932
 09/18  04:00:00;922,254707;94,71476999;452,5841619;0;100,1506573;148,9693994;432,8021118;418,4408859;5,664669961;8,696555929
 09/18  05:00:00;924,0214705;94,84160742;453,0368691;0;100,1506573;149,8943994;728,1732745;696,6407972;14,1616749;17,37080241
 09/18  06:00:00;1153,291343;96,86457722;459,8960861;0;176,4710373;302,6124365;509,0255135;472,007501;28,3233498;8,694662709
 09/18  07:00:00;1246,634054;98,58918028;434,0408707;0;243,2593065;310,1097119;474,2582616;414,2661139;42,48502471;17,50712294
 09/18  08:00:00;1261,614753;99,67885588;404,8588009;0;243,2593065;310,1097119;455,328381;372,3225967;56,64669961;26,35908466
 09/18  09:00:00;1276,110697;100,647704;387,1760215;0;243,2593065;302,6124365;403,6838843;334,7561514;42,48502471;26,4427082
 09/18  10:00:00;1287,300047;101,5248002;390,7457292;0;243,2593065;310,1097119;424,1312244;317,9011893;70,80837451;35,42166061
 09/18  11:00:00;1294,857772;102,4834632;395,9232579;0;243,2593065;310,1097119;420,0173143;313,7353743;70,80837451;35,47356545
 09/18  12:00:00;1255,592768;103,5972503;397,103404;0;243,2593065;310,1097119;405,7307383;308,424038;70,80837451;26,49832587
 09/18  13:00:00;1288,963808;104,9856889;395,7731508;0;243,2593065;302,6124365;391,7106534;299,583382;56,64669961;35,48057175
 09/18  14:00:00;1284,83833;106,5883523;390,3777244;0;243,2593065;302,6124365;358,9748087;281,0714242;42,48502471;35,41835984
 09/18  15:00:00;1277,497547;108,4217914;382,3029473;0;243,2593065;302,6124365;342,1155612;258,937452;56,64669961;26,53140951
 09/18  16:00:00;1285,222944;110,0363757;381,7656626;0;243,2593065;310,1097119;355,06037;243,6757522;84,97004941;26,41456834
 09/18  17:00:00;1288,569597;111,0658652;382,1286097;0;243,2593065;310,1097119;330,4020323;227,9709548;84,97004941;17,46102806
 09/18  18:00:00;1006,303046;94,71476999;380,6291571;0;166,9389264;199,1109338;339,2236492;236,8409945;84,97004941;17,41260528
 09/18  19:00:00;1008,53194;94,71476999;377,991904;0;166,9389264;191,6136585;324,5637396;258,6621228;56,64669961;9,254917165
 09/18  20:00:00;873,1902317;94,71476999;377,0237215;0;100,1506573;124,5586935;388,4702245;314,9503385;56,64669961;16,8731864
 09/18  21:00:00;833,3511332;94,71476999;376,6899135;0;100,1506573;124,5586935;385,3505096;325,489584;42,48502471;17,37590089
 09/18  22:00:00;769,9827052;94,71476999;380,0316799;0;46,09303362;124,5586935;394,3157557;357,2976937;28,3233498;8,694712238
 09/18  23:00:00;788,2698594;94,71476999;395,5270172;0;46,09303362;124,5586935;403,9122103;381,0556628;14,1616749;8,694872514
 09/18  24:00:00;795,3905777;94,71476999;413,0690665;0;46,09303362;113,3127805;426,0815402;403,0453212;5,664669961;17,37154904
 09/19  01:00:00;803,9248791;94,71476999;421,4481576;0;46,09303362;113,3127805;423,2190496;408,8589627;5,664669961;8,695416915
 09/19  02:00:00;801,0505264;94,71476999;418,334336;0;46,09303362;113,3127805;425,7436545;411,3833795;5,664669961;8,695604972
 09/19  03:00:00;803,1912007;94,71476999;420,7139846;0;46,09303362;113,3127805;438,2452148;415,2088098;5,664669961;17,37173503
 09/19  04:00:00;897,4968152;94,71476999;421,7739354;0;100,1506573;148,9693994;411,6992996;397,3385059;5,664669961;8,696123838
 09/19  05:00:00;911,6194776;95,90096542;435,6400693;0;100,1506573;149,8943994;580,4223939;557,5644159;14,1616749;8,696303069
 09/19  06:00:00;1137,480205;100,0476905;438,021885;0;176,4710373;302,6124365;459,1632734;413,4666995;28,3233498;17,37322407
 09/19  07:00:00;1233,931355;102,747514;415,6892585;0;243,2593065;310,1097119;431,2372627;371,245663;42,48502471;17,50657506
 09/19  08:00:00;1250,121401;103,9882364;390,1612473;0;243,2593065;310,1097119;407,4086452;324,4038656;56,64669961;26,35808003
 09/19  09:00:00;1274,301443;105,6534662;379,823476;0;243,2593065;302,6124365;337,1722263;268,2398248;42,48502471;26,44737685
 09/19  10:00:00;1287,300228;108,0833759;382,2881397;0;243,2593065;310,1097119;336,5635876;230,3342019;70,80837451;35,42101119
 09/19  11:00:00;1288,334686;108,5987151;381,7470748;0;243,2593065;310,1097119;337,0095452;230,7281696;70,80837451;35,47300114
 09/19  12:00:00;1248,00881;110,128102;382,1821685;0;243,2593065;310,1097119;328,0824603;230,775353;70,80837451;26,49873281
 09/19  13:00:00;1283,749161;111,9892256;383,0458247;0;243,2593065;302,6124365;321,8341729;229,7072956;56,64669961;35,48017769
 09/19  14:00:00;1285,662644;114,2773477;382,5151265;0;243,2593065;302,6124365;299,7409686;221,8378643;42,48502471;35,41807958
 09/19  15:00:00;1287,264694;116,3617891;382,3641203;0;243,2593065;302,6124365;299,5323409;216,3547617;56,64669961;26,53087959
 09/19  16:00:00;1295,651081;117,7379116;382,3326933;0;243,2593065;310,1097119;321,6891522;210,3050234;84,97004941;26,41407938
 09/19  17:00:00;1304,955868;122,8437375;384,5265815;0;243,2593065;310,1097119;297,1336331;194,7027942;84,97004941;17,46078954
 09/19  18:00:00;1013,663557;94,71476999;384,5418601;0;166,9389264;199,1109338;298,7823108;196,3982935;84,97004941;17,41396795
 09/19  19:00:00;1012,014239;94,71476999;380,2691984;0;166,9389264;191,6136585;292,2582998;226,8962507;56,64669961;8,715349587
 09/19  20:00:00;873,3904961;94,71476999;377,3820683;0;100,1506573;124,5586935;370,3468515;296,287241;56,64669961;17,4129108
 09/19  21:00:00;833,026722;94,71476999;376,7862333;0;100,1506573;124,5586935;370,6085127;313,7879892;42,48502471;14,33549874
 09/19  22:00:00;765,6255736;94,71476999;376,6366139;0;46,09303362;124,5586935;379,4047921;339,3484223;28,3233498;11,73301997
 09/19  23:00:00;769,6067568;94,71476999;378,9301148;0;46,09303362;124,5586935;380,033586;357,1771829;14,1616749;8,694728265
 09/19  24:00:00;779,2207378;94,71476999;398,5253321;0;46,09303362;113,3127805;412,2720482;389,2361017;5,664669961;17,37127654
 09/20  01:00:00;801,1961551;94,71476999;418,8250358;0;46,09303362;113,3127805;418,6466597;404,2866992;5,664669961;8,695290572
 09/20  02:00:00;806,7714109;94,71476999;424,69833;0;46,09303362;113,3127805;423,336984;408,9768298;5,664669961;8,69548427
 09/20  03:00:00;809,8986135;94,71476999;428,2124362;0;46,09303362;113,3127805;436,0093807;412,9731982;5,664669961;17,37151254
 09/20  04:00:00;904,557946;94,71476999;432,9174508;0;100,1506573;148,9693994;411,357592;396,9968996;5,664669961;8,696022351
 09/20  05:00:00;908,3727245;96,85888532;433,8777967;0;100,1506573;149,8943994;555,0540854;532,1962023;14,1616749;8,696208171
 09/20  06:00:00;1117,57011;101,66521;415,894666;0;176,4710373;302,6124365;444,3344395;398,6380299;28,3233498;17,37305972
 09/20  07:00:00;1220,657459;105,1496299;399,6244832;0;243,2593065;310,1097119;415,8074748;355,8158508;42,48502471;17,50659932
 09/20  08:00:00;1242,752304;106,9365024;381,0061704;0;243,2593065;310,1097119;400,6788568;317,6700625;56,64669961;26,36209466
 09/20  09:00:00;1274,517772;108,4690094;377,7098085;0;243,2593065;302,6124365;347,1558283;278,2231974;42,48502471;26,44760616
 09/20  10:00:00;1294,366226;112,9177333;383,8030049;0;243,2593065;310,1097119;339,7093611;233,4793372;70,80837451;35,42164933
 09/20  11:00:00;1297,896829;114,8302014;384,3353663;0;243,2593065;310,1097119;313,4448132;207,16271;70,80837451;35,47372872
 09/20  12:00:00;1253,822476;113,6221553;384,1126625;0;243,2593065;310,1097119;319,7024507;222,3922151;70,80837451;26,50186108
 09/20  13:00:00;1285,839058;115,096675;382,3128908;0;243,2593065;302,6124365;322,1343701;230,0065804;56,64669961;35,48109008
 09/20  14:00:00;1287,627904;117,2596017;382,0430986;0;243,2593065;302,6124365;303,398895;225,4948527;42,48502471;35,4190176
 09/20  15:00:00;1290,462239;119,0591776;382,4260753;0;243,2593065;302,6124365;295,4871683;212,3088521;56,64669961;26,53161656
 09/20  16:00:00;1301,138718;122,5643565;382,5328015;0;243,2593065;310,1097119;314,9056372;203,520829;84,97004941;26,41475879
 09/20  17:00:00;1316,786428;132,572569;385,117151;0;243,2593065;310,1097119;266,6698953;164,238729;84,97004941;17,4611169
 09/20  18:00:00;1016,458268;94,71476999;385,9977167;0;166,9389264;199,1109338;294,6186048;192,2342699;84,97004941;17,41428554
 09/20  19:00:00;1008,776983;94,71476999;377,4186723;0;166,9389264;191,6136585;305,2818944;239,9196834;56,64669961;8,715511372
 09/20  20:00:00;872,7810299;94,71476999;376,5902176;0;100,1506573;124,5586935;380,1955326;306,1355714;56,64669961;17,4132616
 09/20  21:00:00;833,2643414;94,71476999;376,6067738;0;100,1506573;124,5586935;378,4422549;318,581292;42,48502471;17,37593811
 09/20  22:00:00;765,9129047;94,71476999;376,7742363;0;46,09303362;124,5586935;376,8831771;339,8650852;28,3233498;8,694742048
 09/20  23:00:00;766,920734;94,71476999;377,0274103;0;46,09303362;124,5586935;368,5204286;345,6638436;14,1616749;8,694910107
 09/20  24:00:00;757,4212358;94,71476999;379,15746;0;46,09303362;113,3127805;386,5851877;363,5488563;5,664669961;17,37166147
 09/21  01:00:00;772,5278989;94,71476999;392,6294399;0;46,09303362;113,3127805;397,5371176;383,1769548;5,664669961;8,695492805
 09/21  02:00:00;784,8038243;94,71476999;403,6131991;0;46,09303362;113,3127805;410,2960689;395,9357053;5,664669961;8,695693669
 09/21  03:00:00;794,5432886;94,71476999;412,5003182;0;46,09303362;113,3127805;431,2040709;408,1674498;5,664669961;17,37195111
 09/21  04:00:00;898,3634036;94,71476999;425,9676197;0;100,1506573;148,9693994;410,3814663;396,0205451;5,664669961;8,696251245
 09/21  05:00:00;903,4858595;97,33045109;427,9002194;0;100,1506573;149,8943994;550,1322527;527,2741344;14,1616749;8,696443415
 09/21  06:00:00;1119,954043;102,313777;417,7717371;0;176,4710373;302,6124365;444,5736679;398,876774;28,3233498;17,37354406
 09/21  07:00:00;1219,272007;106,5466202;396,997857;0;243,2593065;310,1097119;410,6736136;350,6813979;42,48502471;17,50719096
 09/21  08:00:00;1241,437172;108,2982453;378,1876391;0;243,2593065;310,1097119;379,5005172;296,4944054;56,64669961;26,35941222
 09/21  09:00:00;1284,71303;112,783171;382,5287438;0;243,2593065;302,6124365;303,3451075;234,4138423;42,48502471;26,44624047
 09/21  10:00:00;1290,441913;111,439976;382,9817633;0;243,2593065;310,1097119;341,5335376;235,3017032;70,80837451;35,42345988
 09/21  11:00:00;1292,105072;113,0142435;382,4776868;0;243,2593065;310,1097119;341,1762733;234,8921407;70,80837451;35,47575808
 09/21  12:00:00;1251,980723;114,7145205;382,2558302;0;243,2593065;310,1097119;327,0430532;229,7349538;70,80837451;26,49972485
 09/21  13:00:00;1287,739314;116,5340215;382,6892471;0;243,2593065;302,6124365;317,0124035;224,8823815;56,64669961;35,48332235
 09/21  14:00:00;1292,727722;119,0781688;383,9609521;0;243,2593065;302,6124365;284,6937279;206,7874971;42,48502471;35,42120608
 09/21  15:00:00;1298,865403;122,8091369;385,4176385;0;243,2593065;302,6124365;266,484662;183,3043183;56,64669961;26,53364406
 09/21  16:00:00;1314,253337;126,8812191;388,4619349;0;243,2593065;310,1097119;274,0725831;162,6859118;84,97004941;26,41662193
 09/21  17:00:00;1320,981369;129,7072829;391,1733891;0;243,2593065;310,1097119;256,5188148;154,0867406;84,97004941;17,4620248
 09/21  18:00:00;1010,418905;94,71476999;382,7639843;0;166,9389264;199,1109338;305,9364258;203,5514866;84,97004941;17,41488975
 09/21  19:00:00;1015,126899;94,71476999;382,1358007;0;166,9389264;191,6136585;295,3199588;221,2624125;56,64669961;17,41084671
 09/21  20:00:00;875,7545671;94,71476999;378,2085386;0;100,1506573;124,5586935;346,2333498;280,8702131;56,64669961;8,716437123
 09/21  21:00:00;835,768723;94,71476999;377,9590018;0;100,1506573;124,5586935;355,1944629;295,3349304;42,48502471;17,37450775
 09/21  22:00:00;769,114725;94,71476999;378,5410666;0;46,09303362;124,5586935;347,2256412;310,2070413;28,3233498;8,695250126
 09/21  23:00:00;770,3576491;94,71476999;378,6717043;0;46,09303362;124,5586935;338,1192182;315,2621115;14,1616749;8,695431849
 09/21  24:00:00;755,5907676;94,71476999;377,5621959;0;46,09303362;113,3127805;359,5620428;336,5246459;5,664669961;17,37272696
 09/22  01:00:00;756,2037545;94,71476999;378,009115;0;46,09303362;113,3127805;376,7655019;362,4047974;5,664669961;8,69603455
 09/22  02:00:00;770,4468845;94,71476999;390,7058277;0;46,09303362;113,3127805;396,8861845;382,5252705;5,664669961;8,69624405
 09/22  03:00:00;780,3990809;94,71476999;399,5732678;0;46,09303362;113,3127805;414,5110442;391,4733018;5,664669961;17,37307243
 09/22  04:00:00;867,6711691;94,71476999;393,9233068;0;100,1506573;148,9693994;378,5836574;364,2221661;5,664669961;8,696821342
 09/22  05:00:00;860,18278;97,61243549;383,5219181;0;100,1506573;149,8943994;515,2535775;483,7212241;14,1616749;17,37067853
 09/22  06:00:00;1077,502284;102,9835844;376,7188833;0;176,4710373;302,6124365;391,0829863;354,0646437;28,3233498;8,694992747
 09/22  07:00:00;1196,537443;107,4119844;376,0414375;0;243,2593065;310,1097119;369,9496905;309,9562122;42,48502471;17,5084536
 09/22  08:00:00;1242,61868;109,1632591;378,456884;0;243,2593065;310,1097119;372,3221034;289,3138218;56,64669961;26,36158203
 09/22  09:00:00;1284,376229;112,4200044;382,3810306;0;243,2593065;302,6124365;322,0658992;253,1351472;42,48502471;26,4457273
 09/22  10:00:00;1310,937395;123,9238965;387,0729083;0;243,2593065;310,1097119;288,1803896;181,9453732;70,80837451;35,42664186
 09/22  11:00:00;1323,930969;133,6453433;388,4310278;0;243,2593065;310,1097119;239,386421;133,0989377;70,80837451;35,47910874
