;name;address;latitude;longitude;avg_rating;avg_price;category;review_count
163;春暖花开KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区桃浦路769号;31.259644;121.3879;30.0;0.0;KTV;5
164;小天鹅卡拉OK(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区恒丰北路35号3楼;31.253819;121.45203;30.0;0.0;KTV;2
165;莎澳莉KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);静安区西康路757号侨桥大楼2楼;31.23657;121.44439;0.0;0.0;KTV;0
166;明晨友好KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区四平路2400号蓝天宾馆西楼;31.29841;121.51497;30.0;0.0;KTV;3
167;雨花KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区恒丰路298号;31.242428;121.45593;30.0;0.0;KTV;6
168;良涛专业KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区川北公路2943号;31.204195;121.61189;0.0;0.0;KTV;2
169;大回音量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区共和新路1539号;31.26793;121.45814;30.0;31.0;KTV;146
170;大歌星量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区年家浜路437号万达商业广场C座2楼;31.114683;121.56822;35.0;45.0;KTV;554
171;开心周末俱乐部(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区中山北路3856弄中环大厦2号1526室;31.22675;121.41144;35.0;32.0;KTV;26
172;和合秋风录音棚(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区四平路775弄天宝华庭2号楼1714室;31.27278;121.49851;50.0;392.0;KTV;218
173;华师大工会舞厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区中山北路3671弄师大一村内;31.225988;121.40878;30.0;0.0;KTV;3
174;鹏徕仙岛(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);奉贤区奉贤区海鸥路;30.816088;121.5045;30.0;0.0;KTV;2
175;东晶湾968KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区浦东大道980号;31.241482;121.531784;30.0;0.0;KTV;9
176;腾龙KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区中华新路588号;31.253164;121.462944;0.0;0.0;KTV;2
177;扬歌视听歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区昌里路247号2-3楼;31.174135;121.49344;35.0;47.0;KTV;662
178;鑫城KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区宁城路179号;31.321316;121.52092;30.0;69.0;KTV;15
179;新岸录音棚(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区零陵路585号爱邦大厦23/D;31.188293;121.44763;40.0;151.0;KTV;50
180;FAME卡拉OK会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);卢湾区兴业路123弄新天地南里商场3楼;31.219011;121.47536;45.0;326.0;KTV;438
181;天姿KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区南码头路266号;31.196749;121.50886;30.0;0.0;KTV;2
182;维也纳KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);黄浦区南京西路108号金门大酒店2楼大堂;31.234041;121.47263;35.0;37.0;KTV;109
183;聚鑫餐饮娱乐(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区长寿路181弄;31.242165;121.4416;0.0;0.0;KTV;2
184;后街量贩KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区新松江路1926弄68号;31.039785;121.21105;35.0;24.0;KTV;149
185;巾帼园舞厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区天平路245号巾帼园3楼;31.197018;121.43973;35.0;11.0;KTV;10
186;新尚视听歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);宝山区牡丹江路1534号2楼;31.399887;121.48424;35.0;39.0;KTV;176
187;绿岛量贩KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区广通路66弄绿地大厦1号102铺;31.115345;121.38622;30.0;48.0;KTV;51
188;好乐迪(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区金汇路528号世贸虹桥古玩城4楼;31.180702;121.37401;40.0;57.0;KTV;573
189;WaveStudio 音浪录音棚(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区零陵路585号爱邦大厦27楼D座;31.18824;121.44756;50.0;291.0;KTV;164
190;秀(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区紫藤路;31.173254;121.36445;30.0;71.0;KTV;14
191;海上瀛台(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区国定东路331号;31.294771;121.52045;30.0;0.0;KTV;7
192;君都KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区龙吴路5519号中国银行旁;31.044218;121.46742;30.0;0.0;KTV;7
193;唱享量贩式歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区共和新路3737号C座5楼;31.304602;121.44963;35.0;40.0;KTV;216
194;海晨KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区肇嘉浜路100号6楼;31.2042;121.46508;0.0;0.0;KTV;1
195;星皇宫KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区中山北路;31.246939;121.42998;30.0;0.0;KTV;7
196;梦莱特今夜无限KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区夏碧路316-348号;31.336197;121.58518;30.0;170.0;KTV;11
197;好辰光量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区长阳路2669号;31.276558;121.54628;30.0;32.0;KTV;18
198;艾索斯KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区天目西路547号联通国际大厦内;31.245825;121.44987;0.0;0.0;KTV;3
199;唐皇会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区都市路;31.108751;121.38794;0.0;0.0;KTV;2
200;小新鲜音乐便利店(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区溧阳路1203弄21号;31.263687;121.48654;30.0;0.0;KTV;5
201;城市之光KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区东川路2325号;31.01111;121.41178;30.0;67.0;KTV;14
202;永利KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);静安区江宁路420号和一大厦1号23楼F座;31.234934;121.4541;0.0;0.0;KTV;1
203;卡隆音乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区红梅南路611号;31.129293;121.41974;0.0;0.0;KTV;2
204;金时金地国际商务会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);长宁区天山路1111弄虹桥天都5楼;31.21065;121.40548;0.0;0.0;KTV;1
205;新宇KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区中州路66号;31.251705;121.48194;30.0;0.0;KTV;3
206;自由港量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);卢湾区徐家汇路550号宝鼎大厦4楼;31.206059;121.47044;40.0;54.0;KTV;1000
207;天天唱吧(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区水电路1085号;31.29049;121.47751;30.0;0.0;KTV;5
208;上海歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区吴中路1050号盛世莲花广场5幢北楼1-3楼;31.17888;121.38751;35.0;50.0;KTV;337
209;德艺量贩式ktv(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区交通路4687号;31.267637;121.39078;30.0;32.0;KTV;43
210;金知了娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);奉贤区奉贤区通阳路167号;30.902905;121.449814;30.0;0.0;KTV;4
211;博达音响(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区柳营路669弄;31.264511;121.457146;0.0;0.0;KTV;1
212;清晨录音棚(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);徐汇区漕宝路82号光大会展中心E座504-506室;31.166805;121.42832;40.0;208.0;KTV;68
213;长阳KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);杨浦区长阳路;31.271046;121.53819;0.0;0.0;KTV;2
214;美中美娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);松江区江学路883号;31.040386;121.211655;0.0;0.0;KTV;5
215;皇宫国际娱乐会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区中山北路831弄英达大厦内;31.260088;121.457886;30.0;0.0;KTV;1
216;红茂坊(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);卢湾区茂名南路12号;31.222696;121.460175;0.0;0.0;KTV;2
217;壹号公馆(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);卢湾区柳林路1号4楼;31.22556;121.47949;30.0;0.0;KTV;14
218;红珊瑚(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);崇明县崇明堡镇中路;31.536358;121.61897;30.0;0.0;KTV;5
219;乐伴湾量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区清河路160号3-4楼;31.382164;121.24301;30.0;41.0;KTV;66
220;影月录音棚(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);卢湾区徐家汇路135弄28号802;31.209635;121.47827;0.0;0.0;KTV;2
221;茴香量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区乐林路133号;31.279577;121.60589;40.0;28.0;KTV;508
222;好乐迪(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区都市路5001号仲盛世界商城4楼;31.107277;121.387566;40.0;54.0;KTV;1509
223;名人苑会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区张杨路2988号2楼半;31.247057;121.56859;30.0;150.0;KTV;12
224;上海歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闸北区中兴路1233号上海健桥医院对面中兴财富广场1幢1-2号;31.251303;121.462395;30.0;45.0;KTV;394
225;峰峰娱乐城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区浦东昌里路107号;31.175608;121.5014;0.0;0.0;KTV;2
226;帝国商务公馆俱乐部(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);普陀区长寿路285号恒达大厦13-6楼c座5排;31.240652;121.43942;30.0;1386.0;KTV;81
227;自由港量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区四平路851号4楼;31.274736;121.500725;40.0;46.0;KTV;804
228;迪亚士KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区川沙路4825号现代广场6楼;31.195292;121.69774;35.0;44.0;KTV;157
229;上海歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);卢湾区淮海中路688号华狮购物中心内;31.219511;121.46538;40.0;59.0;KTV;1396
230;惠顺娱乐厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区浦东南路2129号;31.209232;121.516235;30.0;0.0;KTV;3
231;荷嘉歌城(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);嘉定区环城路2392号;31.381876;121.2385;30.0;39.0;KTV;31
232;自由港量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);闵行区都市路3366号4楼;31.078026;121.40505;40.0;40.0;KTV;175
233;匣咔量贩式KTV(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);奉贤区奉贤海湾路;30.839888;121.50285;30.0;31.0;KTV;28
234;恋歌房(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);崇明县崇明堡镇中路;31.536858;121.61964;30.0;0.0;KTV;3
235;168会所(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);浦东新区浦东大道3024号;31.279547;121.577065;30.0;0.0;KTV;5
236;麦迪森(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);虹口区四川北路2118号天兴百货C座3-4楼;31.26546;121.48207;30.0;41.0;KTV;357
237;星久翰歌舞厅(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);黄浦区北海路251号;31.230251;121.47842;0.0;0.0;KTV;2
238;乐其中娱乐总汇(这是一条测试商户数据，仅用于测试开发，开发完成后请申请正式数据...);奉贤区奉贤南桥镇通阳路191号;30.903578;121.44986;30.0;0.0;KTV;3
